id,name,description
"46b051c4-d4e2-4f3a-8b88-e3f64dae4618","Gambeson long","A quilted combat shirt made of several layers of plain linen. It provides some protection on its own\, but is primarily worn as a soft underlayer under all types of armour."
"4704a6ba-02e5-4e45-8ac8-5fab7c6b3d83","Miller's recipe","The miller's renowned venison recipe."
"470cfa96-9bf4-41ee-9c74-cf2a1176ce45","Smoked boar meat","A piece of lightly spiced boar meat with an unmistakable taste."
"47177c29-7a96-46ec-bbc9-41ebba18b5d0","Pointed shoes","Pointed shoes with an eccentrically long toe are worn more in the city\, in the countryside they could be ridiculed."
"4724c8d8-c049-46bf-a5f3-8bf51ea74828","Hose joined","Long hose are a staple of men's clothing. They are worn by noble lords as well as simple folks. However\, they differ in quality of fabric\, cut or richness of colour. These hose are fashionably joined at the crotch by a separate flap."
"47350028-3216-42d2-b5ff-3baa3a75e122","Work dress","An ordinary dress designed for daily wear in domestic and agricultural work. The apron is a typical accessory of a housewife or a maid."
"47651279-5727-49bf-8f6a-8b2db5b2ad4e","Saxon kettle hat","An iron hat forged from a single piece of sheet metal so that it is lighter and at the same time can withstand all kinds of blows. One of the finest helmets a simple squire can afford. Of course\, it must be worn with a quilted or chainmail collar\, as it does not protect the warrior's neck or shoulders."
"4773c640-aa32-4644-87fd-89160d5ae844","Quilted hose","Simple quilted leggings. Not exactly the pinnacle of tailoring skill. Can be used alone or as a softening underlayer beneath better armour."
"47752a74-8dd5-4019-9050-ce836127474d","Hemmed hood","If you have a little more money\, it should be apparent. That's the decent thing to do."
"477821f4-91c4-45d6-95b2-3382e0d7350d","Recipe for Artemisia potion","Increases strength and\, if good quality\, reduces how much Stamina it costs to attack and defend."
"4790b2cf-6eac-4d8c-addd-7444352ce4c7","Headscarf","A simple men's scarf\, skillfully tied around the head to keep it from untying."
"47b7d91a-d691-4f20-afff-bef80580dcc5","Tunic","The lower linen tunic is worn by rich and poor alike as an essential part of their clothing. Of course\, if you're not exactly a craftsman at work\, it's polite to complement it with a woollen outer garment."
"47c62975-bc28-42ca-9ad8-dd7e67887240","Reinforced tempered gauntlets","Arm protectors consisting of overlapping hardened slats hammered on cowhide leather."
"47f1bb29-163e-4912-bea3-bea556b6bf16","Chaperon with brooch","Elegant and slightly eccentric headdress decorated with a decent brooch."
"4802fa80-37b4-4017-9ee2-7b48a83fe065","Dried trout","Dried trout must be seasoned well\, then it is a long-lasting delicacy."
"480838e2-d760-4d4b-856f-178b9f1acca7","Fable of the Fox and the Pitcher","How the vixen found a pitcher and how resentment and anger led her to her death."
"4835b390-05a4-42d8-a77d-d4fb30ea03d9","Noble's gauntlets","Fingered guantlets made in brigandine style\, i.e. by layering lamellae and riveting them to the leather base. The division of the glove into individual fingers does not restrict crossbow loading or archery."
"48376b8e-26dd-4ce3-962f-f9be14924cfb","Broken shield","The remains of the shield. Good as firewood."
"4841c334-f6ef-409e-9f33-70c51efcdca3","Noble's plate legs","A masterpiece of plate armour decorated with brass lining. The forged plates are further hardened to achieve higher durability\, while the metal sheet could be weaker and therefore lighter overall. The plate legs are completed with foot protection called sabatons."
"48484637-1a8e-487d-afed-8eb7e1573190","Riding waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"48818e87-d95f-48e4-9213-88b52b598bcd","Leather apron","A long linen tunic joined by a long leather apron for harder work in the workshop."
"48a89050-6c16-48fe-beeb-1b00a82e1c80","Broken pickaxe","Useless on its own\, but the iron could be put back into circulation."
"48aa7458-3c72-4034-997f-69ad1e5b3dd5","Frilled dress","A frilly\, tight-fitting dress with a raised skirt tip coquettishly revealing the petticoat are coming into fashion especially in cities."
"48ad9fe6-328e-446e-a46d-d63240fb974e","Sulphur wicks","Smells like Hell itself."
"48b87e07-1043-4205-b5aa-a417aecf1c51","Travel dress","An ordinary dress intended for daily wear for peasant and poorer bourgeois women. Also ideal for travelling."
"48bd6984-747d-4ae3-9489-666a2bdcd66c","Old brigandine legs","Protection of the entire leg formed by individual iron plates riveted to the honest cowhide leather. This is an older form of folded armour\, which can be seen especially in the shape of the knee pads."
"48c3ebc8-8719-4c38-8e04-1669cd5d848b","Embroidered shirt","Extended linen tunic with delicate embroidered trimmed hems."
"48e7619e-9436-4f27-948c-1577daa9a6e9","Plain laminar gauntlets","Simple arm and forearm armour composed of individual lamellae supplemented with elbow guards called couters."
"48e9a193-57c5-4f65-9692-f85d8abc07b7","Beggar's hose","No one makes hose for beggars - they have to be passed down from person to person\, each one poorer than the last\, until they reach the poorest of all."
"48f25a62-e787-490e-83e9-9335bf303ef9","Field crossbow","A well-made war crossbow. Its folded arms give it such strength that even with a lever called a Goat's leg\, it is difficult to draw quickly. This crossbow is found in abundance on the battlefield\, though it will not penetrate good plate armour. Anything else\, however\, it can penetrate like nothing."
"490b5820-b717-4750-bca4-ae5e26eb7368","Boar rump","You can serve boar leg with rosehip sauce or cabbage\, but never cook it the same way twice in a row."
"490e12f2-476f-4e31-87a5-88d711fa7c01","Saxon brigandine","One of the best folded armours you can get. The individual hardened plates overlap perfectly\, making the brigandine very durable. In addition\, a lower fauld is attached to the vest\, so the armour covers not only the torso\, but also the warrior's groin."
"492f6e68-367b-40b4-8359-e1b8bb72a0a0","Coat of arms surcoat","An overcoat of traditional cut\, designed especially for the subjects and the army\, is decorated with coat of arms of Ruthards."
"493563fc-0d46-4ee7-a947-85d6c4063003","Pig skin","Tanned pork leather. What it loses in natural strength it makes up for in durability and distinctive softness. That's why tailors use it for lining\, for finer cases and for book covers. That's the only way it won't tear."
"49421dbb-22ab-46e5-b146-2903bb139708","Narrow headband","A narrow headband\, or also a crown\, made of more or less noble metal\, is usually decorated with semi-precious and genuine precious stones."
"497fc3e0-199d-41b4-81c3-549f33553ad9","Broken shield","The remains of the shield. Good as firewood."
"49826b43-0a0a-4385-ae9c-3aa8dc53807d","Frilled dress","A frilly\, tight-fitting dress with a raised skirt tip coquettishly revealing the petticoat are coming into fashion especially in cities."
"49997e43-e2d0-49da-ba92-9ac2964890b9","Simple bonnet","A simple bonnet is worn by women and girls not only at work\, it is also a sign of their status. According to the custom of the time\, married women should not be seen in public without their hair covered."
"49a3c635-3131-4584-adef-1aebd771c52c","Carefully wrapped handgonnes","A pair of hand cannons wrapped in waxed canvas. Something's rattling\, but it's probably just ammunition. I have to bring them to Zizka at the agreed ambush site."
"49ac17ff-a290-4fb4-8ca6-0e3bed1ddbd7","Hounskull bascinet","A helmet called a bascinet with a fitted klappvisor. It has been pejoratively nicknamed the dog's snout because of its strange shape\, but it is easier to breathe in it and is more durable than its older models."
"49b40181-7b44-4e9f-824c-6c71b061a8d0","Short pourpoint","An expensive and honestly made quilted coat from precious fabric for all noble warriors."
"49b43a5c-3010-445b-bc93-412225a8911b","Rosa's manuscript","A book of short stories secretly written in Lady Rosa's hand. The last part is our joint effort."
"49c066ef-3ffb-40ca-8bc7-90ea6380fc75","Knight shield","A battle shield made of wooden planks joined glued together and covered with raw cowhide. Usually its outer side is decorated with the coat of arms of the lord or other symbol by which the warriors can recognize each other in the heat of battle."
"49cc7204-9567-4562-b0eb-7ba32945536f","Simple hood","A hat is for show\, a hood is for the cold."
"49deb245-d231-4869-ae1e-6700b845426b","Pepper","Rare Arabic spice for a delicious flavour."
"4a13b6f7-1b8d-4b60-ab66-cacbed951120","Hungarian heater shield","A shield made of wooden planks glued together and covered with thin rawhide. These shields are usually decorated with the coat of arms of a lord\, noble family or city."
"4a151376-087e-4b29-86e7-3b7a95cfe5c8","Old coins","Antique coins with latin writing bearing the resemblances of pagan emperors from ancient Rome."
"4a2d123d-2725-4159-8797-81ff1f544a96","Saxon kettle hat","An iron hat forged from a single piece of sheet metal so that it is lighter and at the same time can withstand all kinds of blows. One of the finest helmets a simple squire can afford. Of course\, it must be worn with a quilted or chainmail collar\, as it does not protect the warrior's neck or shoulders."
"4a3dc302-b035-44cc-a49b-9da912c28cc1","Boiled pork liver","Fatty pork liver\, a delicacy of courts and backyards. But it should be prepared first. Perhaps by frying them with onions in butter\, then pouring black beer over them and adding pieces of bread."
"4a4da84c-f12a-4bc8-94dc-a7d8d76788ea","Toledo steel","Toledo was already a city of blacksmiths and sword makers in the days of the ancient Holy Roman Empire. But the secrets of the local craft have been closely guarded by the local guilds for centuries. Toledo's steel is considered to be some of the finest that can be found."
"4a6269c1-5c01-473d-ad69-e0a0c41643e7","Fastening material","A mixture of nails\, rivets and wires. Everything a good blacksmith needs to hold his work together."
"4a6d818a-43c6-4c3e-9be1-9de8fba18262","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"4a6fa310-067a-404d-9813-bd1761d1c70d","Onion","An onion: healthy\, juicy and fresh."
"4a88571e-396b-4dd9-b032-746a32aa607e","Golden cup","Even sour wine tastes good from a golden goblet."
"4a8e9921-fdc0-4eb1-9607-ecf52ef374c7","Simple hose","A long hose are a staple of men's clothing. The simple countryman\, however\, does not look for beauty\, but mainly to keep the wind off his knees."
"4aaab21c-0065-4577-aaef-2631e014223c","Hunting coat","A simple hunting coat allows its wearer freedom of movement and sufficient comfort when wandering after prey."
"4ab7a21b-087d-4af2-8fc3-383df9a61eb5","Ornate waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"4abe6efc-4cf3-4797-86e1-a7db80a0db68","Chaperon","A chaperon is originally just a folded hood put on backwards. A simple trick created an elegant and rather eccentric headdress."
"4ac40ef0-f190-43bd-a3da-f0b05490e0a5","Sigismund's orders","Orders from Sigismund\, the sly fox\, to his followers. Letter confidentiality is an important institution\, but I'll make an exception this time."
"4acc4a3f-89ba-408f-a3fd-b0ac92f709b9","Zavish's chest key","The key to Zavish's chest."
"4ad1da6c-e05b-4d75-9ca5-fb8c62674521","Broken shield","The remains of the shield. Good as firewood."
"4ae5d82b-ca6b-47ae-be52-4319b1b45b73","Broken shield","The remains of the shield. Good as firewood."
"4b371a94-5a03-48b5-82a6-3dd22ac4caea","Gartered hose","Long hose are a staple of men's clothing. They are worn by noble lords as well as simple folks. However\, they differ in quality of fabric\, cut or richness of colour. These hose are fashionably joined at the crotch by a separate flap."
"4b59498f-30cd-49d1-b0d7-df2462965602","Travel dress","An ordinary dress intended for daily wear for peasant and poorer bourgeois women. Also ideal for travelling."
"4b71b17b-1302-4500-a376-c33883127806","Long pourpoint","A well-made long combat coat made by a real tailor\, so it doesn't restrict movement like ordinary quilted gambesons."
"4b84117f-7972-4be6-84c2-c1e270a09452","Quilted caftan","A Caftan is a long men's overcoat with long sleeves. It is a traditional part of the male dress of nomads from the eastern steppes. This one is also quilted for better durability."
